Category,Link
Configuration,https://github.com/openstack/monasca-persister/blob/master/monasca_persister/conf/kafka_metrics.py
Configuration,https://github.com/openstack/grenade/blob/master/roles/prepare-grenade-logs/defaults/main.yaml
Configuration,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/gnocchi/tasks/main.yml
Configuration,https://github.com/openstack/grenade/blob/master/roles/configure-grenade-branches/defaults/main.yaml
Configuration,https://github.com/openstack/monasca-api/blob/master/docker/start.sh
Configuration,https://github.com/openstack/rpm-packaging/blob/master/openstack/python-mistralclient/python-mistralclient.spec.j2
Configuration,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/kuryr/tasks/check-containers.yml
Configuration,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/openstack_user_config.yml.provnet-group.example
Configuration,https://github.com/openstack/freezer-api/blob/master/devstack/plugin.sh
Configuration,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/cloudkitty.yml.aio
Configuration,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/destroy/tasks/cleanup_host.yml
Configuration,https://github.com/openstack/tripleo-validations/blob/master/roles/undercloud_service_status/defaults/main.yml
Configuration,https://github.com/openstack/grenade/blob/master/tools/generate-grenade-plugins-list.sh
Configuration,https://github.com/openstack/tripleo-validations/blob/master/roles/undercloud_debug/defaults/main.yml
Configuration,https://github.com/openstack/rpm-packaging/blob/master/openstack/oswin-tempest-plugin/oswin-tempest-plugin.spec.j2
Configuration,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/magnum.yml.aio
Configuration,https://github.com/openstack/rpm-packaging/blob/master/openstack/python-manilaclient/python-manilaclient.spec.j2
Configuration,https://github.com/openstack/rpm-packaging/blob/master/openstack/magnum/magnum.spec.j2
Configuration,https://github.com/openstack/openstack-ansible-ops/blob/master/elk_metrics_7x/roles/elastic_rollup/tasks/main.yml
Configuration,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/blazar/tasks/bootstrap.yml
Configuration,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/glance/tasks/precheck.yml
Configuration,https://github.com/openstack/rpm-packaging/blob/master/openstack/horizon/horizon.spec.j2
Configuration,https://github.com/openstack/devstack/blob/master/roles/setup-devstack-source-dirs/defaults/main.yaml
Configuration,https://github.com/openstack/cinder/blob/master/tools/mypywrap.sh
Configuration,https://github.com/openstack/cinder/blob/master/contrib/block-box/scripts/lvm-service.sh
Configuration,github.com/openstack/murano/blob/master/murano/api/middleware/context.py
Configuration,https://github.com/openstack/charm-neutron-gateway/blob/master/templates/stein/fwaas_driver.ini
Configuration,https://github.com/openstack/rpm-packaging/blob/master/openstack/ec2-api/openstack-ec2-api.defaultconf
Configuration,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/user_variables.yml.prod-ceph.example
Configuration,https://github.com/openstack/charm-cinder/blob/master/charmhelpers/contrib/hardening/defaults/apache.yaml
Configuration,https://github.com/openstack/cinder/blob/master/tools/config/cinder-policy-generator.conf
Configuration,https://github.com/openstack/rpm-packaging/blob/master/openstack/os-win/os-win.spec.j2
Configuration,https://github.com/openstack/adjutant/blob/master/adjutant/config/feature_sets.py
Configuration,https://github.com/openstack/cloudkitty/blob/master/etc/oslo-policy-generator/cloudkitty.conf
Configuration,https://github.com/openstack/osops/blob/master/example-configs/MIT_CSAIL/compute/etc/neutron/plugins/ml2/ml2_conf_odl.ini
Configuration,https://github.com/openstack/osops/blob/master/example-configs/MIT_CSAIL/controller/etc/neutron/plugins/ml2/ml2_conf_mlnx.ini
Configuration,https://github.com/openstack/openstack-helm/blob/master/senlin/values.yaml
Configuration,https://github.com/openstack/openstack-helm/blob/master/tools/deployment/developer/nfs/040-nfs-provisioner.sh
Configuration,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/influxdb/tasks/stop.yml
Configuration,https://github.com/openstack/openstack-helm-infra/blob/master/powerdns/values.yaml
Configuration,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/glance/tasks/rolling_upgrade.yml
Configuration,https://github.com/openstack/kayobe/blob/master/dev/tenks-deploy-compute.sh
Configuration,https://github.com/openstack/rpm-packaging/blob/master/openstack/designate/openstack-designate.defaultconf
Configuration,https://github.com/openstack/openstack-ansible-galera_server/blob/master/vars/redhat.yml
Configuration,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/mistral.yml.aio
Configuration,https://github.com/openstack/designate/blob/master/devstack/plugin.sh
Configuration,https://github.com/openstack/rpm-packaging/blob/master/openstack/glance_store/glance_store.spec.j2
Configuration,https://github.com/openstack/rpm-packaging/blob/master/openstack/ironic-python-agent/openstack-ironic-python-agent.defaultconf
Configuration,https://github.com/openstack/ansible-role-systemd_networkd/blob/master/meta/main.yml
Configuration,https://github.com/openstack/horizon/blob/master/roles/ensure-django/tasks/main.yaml
Configuration,https://github.com/openstack/openstack-helm/blob/master/tools/deployment/developer/common/910-clean-it.sh
Configuration,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/cloudkitty/tasks/pull.yml
Configuration,https://github.com/openstack/charm-nova-cloud-controller/blob/master/charmhelpers/contrib/openstack/files/check_haproxy.sh
Configuration,https://github.com/openstack/ansible-hardening/blob/master/templates/chrony.conf.j2
Configuration,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/blazar/tasks/main.yml
Configuration,https://github.com/openstack/rpm-packaging/blob/master/openstack/tempest/tempest.spec.j2
Configuration,https://github.com/openstack/openstack-helm-infra/blob/master/local-storage/values.yaml
Configuration,https://github.com/openstack/kayobe/blob/master/dev/tenks-deploy.sh
Configuration,https://github.com/openstack/grenade/blob/master/projects/80_horizon/upgrade.sh
Configuration,https://github.com/openstack/openstack-helm-infra/blob/master/tools/gate/devel/start.sh
Configuration,https://github.com/openstack/cookbook-openstack-telemetry/blob/master/recipes/identity_registration.rb
Configuration,https://github.com/openstack/openstack-helm-infra/blob/master/libvirt/Chart.yaml
Configuration,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/cinder/tasks/register.yml
Configuration,https://github.com/openstack/devstack/blob/master/roles/start-fresh-logging/defaults/main.yaml
Configuration,https://github.com/openstack/rpm-packaging/blob/master/openstack/pbr/pbr.spec.j2
Configuration,https://github.com/openstack/tacker/blob/master/etc/tacker/rootwrap.conf
Configuration,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/murano.yml.aio
Configuration,https://github.com/openstack/tripleo-validations/blob/master/roles/undercloud_heat_purge_deleted/defaults/main.yml
Configuration,https://github.com/openstack/ironic-inspector/blob/master/devstack/upgrade/resources.sh
Configuration,https://github.com/openstack/zaqar/blob/master/etc/oslo-config-generator/zaqar.conf
Configuration,https://github.com/openstack/rpm-packaging/blob/master/openstack/heat/heat.spec.j2
Configuration,https://github.com/openstack/murano/blob/master/etc/murano/murano-cfapi-paste.ini
Configuration,https://github.com/openstack/openstack-helm/blob/master/designate/values.yaml
Configuration,https://github.com/openstack/ironic-inspector/blob/master/devstack/upgrade/upgrade.sh
Configuration,https://github.com/openstack/glance/blob/master/etc/glance-policy-generator.conf
Configuration,https://github.com/openstack/osops/blob/master/contrib/terraform/cicd/redmine/postinstall_db.sh
Configuration,https://github.com/openstack/devstack-vagrant/blob/master/puppet/modules/base/manifests/init.pp
Configuration,https://github.com/openstack/charm-neutron-api/blob/master/templates/newton/api-paste.ini
Configuration,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/gnocchi/tasks/precheck.yml
Configuration,https://github.com/openstack/openstack-ansible/blob/master/inventory/group_vars/neutron_calico_dhcp_agent.yml
Configuration,https://github.com/openstack/horizon/blob/master/playbooks/cross-jobs/phantomjs-deps.yaml
Configuration,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/masakari.yml.aio
Configuration,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/ceilometer.yml.example
Configuration,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/horizon.yml.aio
Configuration,https://github.com/openstack/tripleo-validations/blob/master/roles/nova_status/vars/main.yml
Configuration,https://github.com/openstack/kayobe/blob/master/playbooks/kayobe-infra-vm-base/overrides.yml.j2
Configuration,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/gnocchi.yml.aio
Configuration,https://github.com/openstack/tripleo-validations/blob/master/roles/overcloud_service_status/defaults/main.yml
Configuration,https://github.com/openstack/devstack/blob/master/tools/memory_tracker.sh
Configuration,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/ceilometer/tasks/bootstrap_service.yml
Configuration,https://github.com/openstack/devstack/blob/master/clean.sh
Configuration,https://github.com/openstack/openstack-helm-infra/blob/master/calico/values.yaml
Configuration,https://github.com/openstack/kayobe/blob/master/ansible/roles/kolla-openstack/templates/aodh.conf.j2
Configuration,https://github.com/openstack/kayobe/blob/master/ansible/roles/dev-tools/defaults/main.yml
Configuration,github.com/openstack/networking-bagpipe/blob/master/networking_bagpipe/bagpipe_bgp/api/config.py
Configuration,https://github.com/openstack/osops/blob/master/contrib/multi/openstack-liberty-multinode-scripts/LIBERTY-U14.04-AIO/AIO-LIBERTY-1.sh
Configuration,https://github.com/openstack/ansible-role-tripleo-modify-image/blob/master/defaults/main.yml
Configuration,https://github.com/openstack/osops/blob/master/example-configs/MIT_CSAIL/controller/etc/neutron/plugins/ml2/ml2_conf_brocade.ini
Configuration,https://github.com/openstack/charm-keystone/blob/master/charmhelpers/contrib/hardening/defaults/mysql.yaml
Configuration,https://github.com/openstack/openstack-helm-infra/blob/master/tools/deployment/network-policy/120-elasticsearch.sh
Configuration,https://github.com/openstack/glance/blob/master/glance/api/middleware/version_negotiation.py
Configuration,https://github.com/openstack/charm-ceph-proxy/blob/master/charmhelpers/contrib/hardening/defaults/mysql.yaml
Configuration,https://github.com/openstack/kayobe/blob/master/ansible/roles/veth/templates/ifcfg-veth.j2
Configuration,https://github.com/openstack/openstack-ansible-ops/blob/master/multi-node-aio/bootstrap.sh
Configuration,https://github.com/openstack/bifrost/blob/master/playbooks/roles/bifrost-tls/tasks/main.yml
Configuration,https://github.com/openstack/cookbook-openstack-client/blob/master/recipes/_example_nova.rb
Configuration,https://github.com/openstack/heat/blob/master/config-generator.conf
Configuration,https://github.com/openstack/rpm-packaging/blob/master/openstack/monasca-persister/monasca-persister.spec.j2
Configuration,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/etcd/tasks/main.yml
Configuration,https://github.com/openstack/neutron-vpnaas/blob/master/etc/oslo-config-generator/vpn_agent.ini
Configuration,https://github.com/openstack/openstack-helm-infra/blob/master/elastic-filebeat/values.yaml
Configuration,https://github.com/openstack/ironic/blob/master/devstack/plugin.sh
Configuration,https://github.com/openstack/grenade/blob/master/projects/10_keystone/shutdown.sh
Configuration,https://github.com/openstack/kayobe/blob/master/ansible/group_vars/all/globals
Configuration,https://github.com/openstack/election/blob/master/openstack_election/templates/combined_nominations_kickoff.j2
Configuration,https://github.com/openstack/glance/blob/master/etc/glance-swift.conf.sample
Configuration,https://github.com/openstack/grenade/blob/master/roles/run-grenade/defaults/main.yaml
Configuration,https://github.com/openstack/masakari/blob/master/masakari/conf/osapi_v1.py
Configuration,https://github.com/openstack/rpm-packaging/blob/master/openstack/freezer-api/freezer-api.spec.j2
Configuration,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/common/tasks/deploy-containers.yml
Configuration,https://github.com/openstack/tripleo-validations/blob/master/roles/nova_event_callback/defaults/main.yml
Configuration,https://github.com/openstack/kayobe/blob/master/ansible/group_vars/monitoring/raid
Configuration,https://github.com/openstack/charm-neutron-openvswitch/blob/master/templates/juno/ml2_conf.ini
Configuration,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/etcd/tasks/config.yml
Configuration,https://github.com/openstack/glance/blob/master/etc/glance-api-paste.ini
Configuration,https://github.com/openstack/kayobe/blob/master/ansible/roles/kolla-openstack/templates/kafka.server.properties.j2
Configuration,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/destroy/tasks/validate_docker_execute.yml
Configuration,https://github.com/openstack/kayobe/blob/master/ansible/group_vars/all/dns
Configuration,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/aodh.yml.aio
Configuration,https://github.com/openstack/rpm-packaging/blob/master/openstack/oslo.upgradecheck/oslo.upgradecheck.spec.j2
Configuration,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/aodh/tasks/register.yml
Configuration,https://github.com/openstack/freezer/blob/master/freezer/engine/glance/glance.py
Configuration,github.com/openstack/monasca-notification/blob/master/monasca_notification/plugins/slack_notifier.py
Configuration,https://github.com/openstack/zaqar/blob/master/etc/zaqar-policy-generator.conf
Configuration,https://github.com/openstack/rpm-packaging/blob/master/openstack/python-zunclient/python-zunclient.spec.j2
Configuration,https://github.com/openstack/openstack-helm/blob/master/mistral/values.yaml
Configuration,https://github.com/openstack/keystone/blob/master/tools/sample_data.sh
Configuration,https://github.com/openstack/kayobe/blob/master/ansible/roles/inspection-store/defaults/main.yml
Configuration,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/unbound.yml.aio
Configuration,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/freezer/tasks/deploy-containers.yml
Configuration,https://github.com/openstack/kayobe/blob/master/ansible/group_vars/all/controllers
Configuration,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/freezer/tasks/pull.yml
Configuration,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/ceilometer/tasks/precheck.yml
Configuration,https://github.com/openstack/rpm-packaging/blob/master/openstack/os-traits/os-traits.spec.j2
Configuration,https://github.com/openstack/nova/blob/master/nova/db/api/legacy_migrations/migrate.cfg
Configuration,https://github.com/openstack/tripleo-validations/blob/master/roles/repos/vars/main.yml
Configuration,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/etcd/tasks/pull.yml
Configuration,https://github.com/openstack/openstack-helm/blob/master/tools/deployment/multinode/260-ceilometer.sh
Configuration,https://github.com/openstack/masakari/blob/master/masakari/conf/database.py
Configuration,https://github.com/openstack/openstack-ansible/blob/master/inventory/group_vars/haproxy/keepalived.yml
Configuration,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/barbican/tasks/check-containers.yml
Configuration,https://github.com/openstack/openstack-ansible/blob/master/inventory/group_vars/ceph_all.yml
Configuration,https://github.com/openstack/ansible-role-systemd_networkd/blob/master/vars/debian.yml
Configuration,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/elasticsearch/tasks/register.yml
Configuration,https://github.com/openstack/murano-apps/blob/master/CloudFoundry/package/Resources/scripts/installRuby.sh
Configuration,https://github.com/openstack/nova/blob/master/setup.cfg
Configuration,https://github.com/openstack/openstack-helm-infra/blob/master/metacontroller/values.yaml
Configuration,https://github.com/openstack/osops/blob/master/tools/generic/libvirt/cleanup-orphaned-vms.sh
Configuration,https://github.com/openstack/openstack-helm/blob/master/horizon/values.yaml
Configuration,https://github.com/openstack/openstack-ansible-galera_server/blob/master/vars/debian.yml
Configuration,https://github.com/openstack/heat-templates/blob/master/hot/software-config/boot-config/templates/fragments/start_config_agent.sh
Configuration,https://github.com/openstack/charm-swift-storage/blob/master/charmhelpers/contrib/hardening/host/templates/99-hardening.sh
Configuration,https://github.com/openstack/tripleo-validations/blob/master/roles/nova_event_callback/vars/main.yml
Configuration,https://github.com/openstack/rpm-packaging/blob/master/openstack/masakari-monitors/masakari-monitors.spec.j2
Configuration,https://github.com/openstack/rpm-packaging/blob/master/openstack/python-octaviaclient/python-octaviaclient.spec.j2
Configuration,https://github.com/openstack/cookbook-openstack-bare-metal/blob/master/recipes/api.rb
Configuration,https://github.com/openstack/grenade/blob/master/projects/50_neutron/upgrade.sh
Configuration,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/common/tasks/bootstrap.yml
Configuration,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/designate/tasks/upgrade.yml
Configuration,https://github.com/openstack/freezer-dr/blob/master/freezer_dr/fencers/common/manager.py
Configuration,https://github.com/openstack/kayobe/blob/master/dev/seed-hypervisor-deploy.sh
Configuration,https://github.com/openstack/ansible-role-qdrouterd/blob/master/meta/main.yml
Configuration,https://github.com/openstack/charm-ceilometer/blob/master/charmhelpers/contrib/hardening/defaults/ssh.yaml
Configuration,https://github.com/openstack/rpm-packaging/blob/master/openstack/cursive/cursive.spec.j2
Configuration,https://github.com/openstack/openstack-ansible-galera_server/blob/master/vars/main.yml
Configuration,https://github.com/openstack/neutron/blob/master/setup.cfg
Configuration,https://github.com/openstack/zun-ui/blob/master/babel-django.cfg
Configuration,https://github.com/openstack/ansible-role-container-registry/blob/master/ansible.cfg
Configuration,https://github.com/openstack/devstack/blob/master/tools/image_list.sh
Configuration,https://github.com/openstack/rpm-packaging/blob/master/openstack/os-refresh-config/os-refresh-config.spec.j2
Configuration,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/haproxy/templates/haproxy_run.sh.j2
Configuration,https://github.com/openstack/openstack-helm-infra/blob/master/grafana/values.yaml
Configuration,https://github.com/openstack/puppet-tacker/blob/master/manifests/init.pp
Configuration,https://github.com/openstack/aodh/blob/master/aodh/cmd/aodh-policy-generator.conf
Configuration,https://github.com/openstack/rpm-packaging/blob/master/openstack/osprofiler/osprofiler.spec.j2
Configuration,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/gnocchi/tasks/deploy.yml
Configuration,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/aodh/tasks/pull.yml
Configuration,https://github.com/openstack/ansible-role-systemd_networkd/blob/master/defaults/main.yml
Configuration,https://github.com/openstack/aodh/blob/master/aodh/cmd/aodh-config-generator.conf
Configuration,https://github.com/openstack/kayobe/blob/master/ansible/group_vars/monitoring/mdadm
Configuration,https://github.com/openstack/charm-openstack-dashboard/blob/master/charmhelpers/contrib/hardening/host/templates/pinerolo_profile.sh
Configuration,https://github.com/openstack/devstack-plugin-nfs/blob/master/devstack/plugin.sh
Configuration,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/cloudkitty/tasks/precheck.yml
Configuration,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/gnocchi/tasks/external_ceph.yml
Configuration,https://github.com/openstack/networking-bagpipe/blob/master/etc/oslo-config-generator/bagpipe-bgp.conf
Configuration,https://github.com/openstack/barbican/blob/master/bin/barbican.sh
Configuration,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/cinder/tasks/clone.yml
Configuration,https://github.com/openstack/osops/blob/master/example-configs/MIT_CSAIL/controller/etc/neutron/dhcp_agent.ini
Configuration,https://github.com/openstack/sahara/blob/master/tools/config/sahara-policy-generator.conf
Configuration,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/cinder/tasks/stop.yml
Configuration,https://github.com/openstack/charm-percona-cluster/blob/master/charmhelpers/contrib/hardening/defaults/ssh.yaml
Configuration,https://github.com/openstack/rpm-packaging/blob/master/openstack/python-scciclient/python-scciclient.spec.j2
Configuration,https://github.com/openstack/swift/blob/master/etc/object-server.conf-sample
Configuration,https://github.com/openstack/openstack-helm-infra/blob/master/mariadb/values.yaml
Configuration,https://github.com/openstack/rpm-packaging/blob/master/openstack/XStatic-Angular-FileUpload/XStatic-Angular-FileUpload.spec.j2
Configuration,https://github.com/openstack/ansible-hardening/blob/master/vars/debian.yml
Configuration,https://github.com/openstack/cookbook-openstack-application-catalog/blob/master/recipes/server.rb
Configuration,https://github.com/openstack/barbican/blob/master/etc/barbican/api_audit_map.conf
Configuration,https://github.com/openstack/barbican/blob/master/etc/barbican/barbican-functional.conf
Configuration,https://github.com/openstack/zun/blob/master/zun/db/migration.py
Configuration,https://github.com/openstack/i18n/blob/master/tools/check-zanata-users-list.sh
Configuration,https://github.com/openstack/kayobe/blob/master/ansible/roles/dell-switch/defaults/main.yml
Configuration,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/manila.yml.example
Configuration,https://github.com/openstack/ansible-role-python_venv_build/blob/master/defaults/main.yml
Configuration,https://github.com/openstack/osops/blob/master/example-configs/MIT_CSAIL/compute/etc/neutron/l3_agent.ini
Configuration,https://github.com/openstack/rpm-packaging/blob/master/openstack/ec2-api/ec2-api.spec.j2
Configuration,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/cyborg/tasks/pull.yml
Configuration,https://github.com/openstack/ansible-role-qdrouterd/blob/master/vars/ubuntu.yml
Configuration,https://github.com/openstack/cookbook-openstack-block-storage/blob/master/recipes/volume_driver_lvm.rb
Configuration,https://github.com/openstack/charm-neutron-gateway/blob/master/templates/mitaka/openvswitch_agent.ini
Configuration,github.com/openstack/monasca-persister/blob/master/monasca_persister/conf/influxdb.py
Configuration,https://github.com/openstack/charm-percona-cluster/blob/master/charmhelpers/contrib/hardening/defaults/os.yaml
Configuration,https://github.com/openstack/barbican/blob/master/etc/oslo-config-generator/barbican.conf
Configuration,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/designate/tasks/main.yml
Configuration,https://github.com/openstack/networking-generic-switch/blob/master/tempest_plugin/config.py
Configuration,https://github.com/openstack/tripleo-validations/blob/master/roles/rabbitmq_limits/vars/main.yml
Configuration,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/ceilometer.yml.aio
Configuration,https://github.com/openstack/kayobe/blob/master/ansible/roles/dnf-automatic/defaults/main.yml
Configuration,https://github.com/openstack/barbican/blob/master/etc/oslo-config-generator/policy.conf
Configuration,https://github.com/openstack/rpm-packaging/blob/master/openstack/python-cloudkittyclient/python-cloudkittyclient.spec.j2
Configuration,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/keystone.yml.aio
Configuration,https://github.com/openstack/kayobe/blob/master/dev/overcloud-upgrade.sh
Configuration,https://github.com/openstack/grenade/blob/master/projects/30_swift/resources.sh
Configuration,github.com/openstack/murano/blob/master/murano/engine/system/agent_listener.py
Configuration,https://github.com/openstack/rpm-packaging/blob/master/openstack/oslo.i18n/oslo.i18n.spec.j2
Configuration,https://github.com/openstack/cookbook-openstack-bare-metal/blob/master/recipes/ironic-common.rb
Configuration,https://github.com/openstack/rpm-packaging/blob/master/openstack/yaql/yaql.spec.j2
Configuration,https://github.com/openstack/barbican/blob/master/setup.cfg
Configuration,https://github.com/openstack/devstack/blob/master/tools/install_prereqs.sh
Configuration,https://github.com/openstack/masakari-monitors/blob/master/masakarimonitors/introspectiveinstancemonitor/instance.py
Configuration,https://github.com/openstack/rpm-packaging/blob/master/openstack/os-collect-config/os-collect-config.conf
Configuration,https://github.com/openstack/masakari-monitors/blob/master/masakarimonitors/conf/api.py
Configuration,https://github.com/openstack/heat/blob/master/devstack/upgrade/shutdown.sh
Configuration,https://github.com/openstack/heat-templates/blob/master/hot/software-config/example-templates/wordpress/db_install.sh
Configuration,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/elasticsearch/tasks/deploy-containers.yml
Configuration,https://github.com/openstack/cloudkitty/blob/master/etc/oslo-config-generator/cloudkitty.conf
Configuration,https://github.com/openstack/charm-glance/blob/master/charmhelpers/contrib/hardening/host/templates/99-hardening.sh
Configuration,https://github.com/openstack/rpm-packaging/blob/master/openstack/mistral/mistral.spec.j2
Configuration,https://github.com/openstack/mistral/blob/master/mistral/rpc/kombu/kombu_server.py
Configuration,https://github.com/openstack/trove/blob/master/tools/trove-policy-generator.conf
Configuration,https://github.com/openstack/rpm-packaging/blob/master/openstack/zaqar-tempest-plugin/zaqar-tempest-plugin.spec.j2
Configuration,https://github.com/openstack/grenade/blob/master/projects/10_keystone/resources.sh
Configuration,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/cyborg/tasks/clone.yml
Configuration,https://github.com/openstack/tripleo-validations/blob/master/roles/package_version/defaults/main.yaml
Configuration,https://github.com/openstack/rpm-packaging/blob/master/openstack/XStatic-Angular-Sanitize/XStatic-Angular-Sanitize.spec.j2
Configuration,https://github.com/openstack/kayobe/blob/master/ansible/group_vars/all/seed-hypervisor
Configuration,https://github.com/openstack/mistral/blob/master/tools/config/check_uptodate.sh
Configuration,https://github.com/openstack/puppet-openstack-cookiecutter/blob/master/contrib/bootstrap.sh
Configuration,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/freezer/tasks/bootstrap_service.yml
Configuration,https://github.com/openstack/openstack-helm/blob/master/ceilometer/values.yaml
Configuration,https://github.com/openstack/openstack-ansible/blob/master/inventory/group_vars/qemu-compute_hosts.yml
Configuration,https://github.com/openstack/kayobe/blob/master/ansible/roles/arista-switch/defaults/main.yml
Configuration,https://github.com/openstack/loci/blob/master/scripts/install_packages.sh
Configuration,https://github.com/openstack/openstack-helm-infra/blob/master/shaker/values.yaml
Configuration,https://github.com/openstack/openstack-ansible-ops/blob/master/elk_metrics_7x/roles/elastic_logstash/tasks/logstash_arcsight.yml
Configuration,https://github.com/openstack/charm-neutron-gateway/blob/master/templates/newton/l3_agent.ini
Configuration,https://github.com/openstack/charm-neutron-openvswitch/blob/master/templates/juno/metadata_agent.ini
Configuration,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/glance/tasks/deploy.yml
Configuration,https://github.com/openstack/heat/blob/master/devstack/plugin.sh
Configuration,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/bifrost/tasks/start.yml
Configuration,https://github.com/openstack/openstack-helm-infra/blob/master/helm-toolkit/values.yaml
Configuration,https://github.com/openstack/glance/blob/master/etc/glance-cache.conf
Configuration,github.com/openstack/python-tripleoclient/blob/master/templates/ephemeral-heat/heat.conf.j2
Configuration,https://github.com/openstack/ironic-python-agent-builder/blob/master/tinyipa/build_files/bootlocal.sh
Configuration,https://github.com/openstack/openstack-helm-infra/blob/master/prometheus-node-exporter/values.yaml
Configuration,https://github.com/openstack/charm-percona-cluster/blob/master/charmhelpers/contrib/hardening/defaults/mysql.yaml
Configuration,https://github.com/openstack/renderspec/blob/master/.zuul.yaml
Configuration,https://github.com/openstack/ansible-role-python_venv_build/blob/master/meta/main.yml
Configuration,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/aodh.yml.example
Configuration,https://github.com/openstack/charm-ceph-proxy/blob/master/charmhelpers/contrib/hardening/defaults/os.yaml
Configuration,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/influxdb/tasks/config.yml
Configuration,https://github.com/openstack/cookbook-openstack-bare-metal/blob/master/recipes/identity_registration.rb
Configuration,https://github.com/openstack/kayobe/blob/master/dev/install-dev.sh
Configuration,https://github.com/openstack/ansible-role-collect-logs/blob/master/roles/collect_logs/templates/rsync-filter.j2
Configuration,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/iscsi/tasks/deploy-containers.yml
Configuration,https://github.com/openstack/openstack-helm-infra/blob/master/prometheus-openstack-exporter/values.yaml
Configuration,github.com/openstack/murano/blob/master/murano/api/v1/catalog.py
Configuration,https://github.com/openstack/mistral/blob/master/tools/config/config-generator.mistral.conf
Configuration,https://github.com/openstack/horizon/blob/master/playbooks/horizon-nodejs/pre.yaml
Configuration,https://github.com/openstack/heat/blob/master/uninstall.sh
Configuration,https://github.com/openstack/kayobe/blob/master/dev/tenks-teardown-compute.sh
Configuration,https://github.com/openstack/rpm-packaging/blob/master/openstack/python-swiftclient/python-swiftclient.spec.j2
Configuration,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/blazar/tasks/deploy-containers.yml
Configuration,https://github.com/openstack/rpm-packaging/blob/master/openstack/oslo.rootwrap/oslo.rootwrap.spec.j2
Configuration,https://github.com/openstack/ansible-role-uwsgi/blob/master/vars/redhat.yml
Configuration,https://github.com/openstack/tripleo-validations/blob/master/roles/undercloud_process_count/defaults/main.yml
