Category ,Link
Inf-Creation,https://github.com/openstack/kayobe/blob/master/dev/environment-setup.sh
Conf-Externals,https://github.com/openstack/osops/blob/master/example-configs/MIT_CSAIL/compute/etc/neutron/api-paste.ini
Conf-Externals,https://github.com/openstack/osops/blob/master/example-configs/MIT_CSAIL/compute/etc/neutron/plugins/ml2/ml2_conf_mlnx.ini
Conf-Externals,https://github.com/openstack/murano-agent/blob/master/etc/oslo-config-generator/muranoagent.conf
Conf-Infrastructure-Template,https://github.com/openstack/kayobe/blob/master/ansible/roles/junos-switch/templates/junos-config-set.j2
Conf-Infrastructure-Variables,https://github.com/openstack/ansible-role-systemd_mount/blob/master/vars/debian.yml
Inf-Creation,https://github.com/openstack/puppet-openstack-integration/blob/master/install_modules.sh
Inf-Creation,https://github.com/openstack/kayobe/blob/master/dev/install.sh
Conf-Infrastructure-Variables,https://github.com/openstack/ansible-role-python_venv_build/blob/master/vars/main.yml
Conf-Externals,https://github.com/openstack/charm-neutron-openvswitch/blob/master/templates/newton/fwaas_driver.ini
Conf-Externals,https://github.com/openstack/osops/blob/master/example-configs/MIT_CSAIL/compute/etc/neutron/plugins/ml2/ml2_conf_brocade.ini
Conf-Infrastructure-Variables,https://github.com/openstack/openstack-helm-infra/blob/master/elastic-metricbeat/values.yaml
Conf-Infrastructure-Variables,https://github.com/openstack/kayobe/blob/master/ansible/group_vars/all/monitoring
Conf-Infrastructure-Variables,https://github.com/openstack/devstack/blob/master/roles/capture-system-logs/defaults/main.yaml
Conf-Externals,https://github.com/openstack/castellan/blob/master/setup.cfg
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/oslo.serialization/oslo.serialization.spec.j2
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/freezer-web-ui/freezer-web-ui.spec.j2
Conf-Infrastructure-Variables,https://github.com/openstack/kayobe/blob/master/ansible/group_vars/all/overcloud
Conf-Externals,https://github.com/openstack/ironic-inspector/blob/master/tools/config-generator.conf
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/glance/tasks/bootstrap_service.yml
Conf-ServiceOperations,https://github.com/openstack/devstack-gate/blob/master/devstack-vm-gate-wrap.sh
Conf-Infrastructure-Variables,https://github.com/openstack/tripleo-validations/blob/master/roles/undercloud_disk_space/defaults/main.yml
Conf-ServiceOperations,https://github.com/openstack/networking-odl/blob/master/tools/coding-checks.sh
Conf-Externals,https://github.com/openstack/networking-sfc/blob/master/etc/oslo-policy-generator/policy.conf
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/XStatic-Angular-Gettext/XStatic-Angular-Gettext.spec.j2
Conf-Infrastructure-Variables,https://github.com/openstack/tripleo-validations/blob/master/roles/rabbitmq_limits/defaults/main.yml
Conf-Environment-Access,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/adjutant.yml.example
Conf-Externals,https://github.com/openstack/swift/blob/master/etc/container-reconciler.conf-sample
Conf-ServiceOperations,https://github.com/openstack/kuryr-kubernetes/blob/master/tools/gate/copy_crio_logs.sh
Conf-Declaration,https://github.com/openstack/masakari/blob/master/masakari/conf/paths.py
Conf-Infrastructure-Variables,https://github.com/openstack/ansible-hardening/blob/master/defaults/main.yml
Conf-Externals,https://github.com/openstack/cinder/blob/master/etc/cinder/rootwrap.conf
Conf-Infrastructure-Setup,https://github.com/openstack/bifrost/blob/master/playbooks/roles/bifrost-configdrives-dynamic/tasks/main.yml
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/oslo.middleware/oslo.middleware.spec.j2
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/blazar/tasks/copy-certs.yml
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/blazar/tasks/precheck.yml
Conf-Externals,https://github.com/openstack/pycadf/blob/master/etc/pycadf/glance_api_audit_map.conf
Conf-Declaration,https://github.com/openstack/cloudkitty/blob/master/cloudkitty/collector/prometheus.py
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/cloudkitty/tasks/reconfigure.yml
Inf-Creation,https://github.com/openstack/openstack-helm/blob/master/tools/deployment/component/compute-kit/compute-kit.sh
Conf-Infrastructure-Template,https://github.com/openstack/charm-ceph-radosgw/blob/master/hooks/charmhelpers/contrib/hardening/host/templates/99-hardening.sh
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/cinder/tasks/bootstrap_service.yml
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/XStatic-JS-Yaml/XStatic-JS-Yaml.spec.j2
Conf-Reader,https://github.com/openstack/blazar/blob/master/blazar/db/sqlalchemy/api.py
Conf-Externals,https://github.com/openstack/cyborg/blob/master/tools/config/cyborg-config-generator.conf
Conf-Reader,https://github.com/openstack/masakari-monitors/blob/master/masakarimonitors/introspectiveinstancemonitor/scheduler.py
Conf-ServiceOperations,https://github.com/openstack/neutron/blob/master/vagrant/ovn/provisioning/setup-controller.sh
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/freezer/tasks/precheck.yml
Conf-Externals,https://github.com/openstack/freezer-api/blob/master/etc/freezer/freezer-policy-generator.conf
Conf-Infrastructure-Variables,https://github.com/openstack/kayobe/blob/master/ansible/group_vars/all/time
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/freezer/tasks/loadbalancer.yml
Conf-Infrastructure-Variables,https://github.com/openstack/devstack/blob/master/roles/export-devstack-journal/defaults/main.yaml
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/glance/tasks/loadbalancer.yml
Conf-ServiceOperations,https://github.com/openstack/kuryr-libnetwork/blob/master/contrib/vagrant/vagrant.sh
Conf-ServiceOperations,https://github.com/openstack/neutron/blob/master/vagrant/ovn/provisioning/setup-vtep.sh
Conf-Environment-Access,https://github.com/openstack/horizon/blob/master/openstack_dashboard/conf/default_policies/neutron.yaml
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/aodh/tasks/precheck.yml
Conf-ServiceOperations,https://github.com/openstack/devstack/blob/master/tools/ping_neutron.sh
Conf-Declaration,https://github.com/openstack/masakari/blob/master/masakari/conf/wsgi.py
Conf-Externals,https://github.com/openstack/networking-sfc/blob/master/etc/oslo-config-generator/networking-sfc.conf
Conf-Declaration,https://drive.google.com/file/d/1mHanBxqxXaJrD62QfYiL2oiznOPx_9Gp/view?usp=sharing
Conf-Declaration,https://github.com/openstack/glance/blob/master/glance/notifier.py
Conf-Infrastructure-Variables,https://github.com/openstack/openstack-helm/blob/master/neutron/values.yaml
Conf-Infrastructure-Setup,https://github.com/openstack/openstack-helm-addons/blob/master/artifactory/Chart.yaml
Conf-Declaration,github.com/openstack/nova-powervm/blob/master/nova_powervm/conf/powervm.py
Conf-Externals,https://github.com/openstack/os-win/blob/master/etc/os-win-config-generator.conf
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/ceilometer/tasks/pull.yml
Conf-Declaration,github.com/openstack/monasca-persister/blob/master/monasca_persister/conf/kafka_events.py
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/vmware-nsxlib/vmware-nsxlib.spec.j2
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/oslo.context/oslo.context.spec.j2
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/heat-tempest-plugin/heat-tempest-plugin.spec.j2
Conf-Infrastructure-Template,https://github.com/openstack/election/blob/master/openstack_election/templates/combined_voting_last_days.j2
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/ceilometer/tasks/deploy.yml
Conf-Infrastructure-Variables,https://github.com/openstack/tripleo-validations/blob/master/roles/undercloud_process_count/vars/main.yaml
Conf-Infrastructure-Setup,https://github.com/openstack/cookbook-openstack-block-storage/blob/master/recipes/identity_registration.rb
Conf-Infrastructure-Variables,https://github.com/openstack/openstack-helm-infra/blob/master/ldap/values.yaml
Inf-Creation,https://github.com/openstack/openstack-helm-infra/blob/master/tools/deployment/elastic-beats/090-elastic-filebeat.sh
Conf-Infrastructure-Variables,https://github.com/openstack/charm-cinder/blob/master/charmhelpers/contrib/hardening/defaults/mysql.yaml
Conf-Externals,https://github.com/openstack/osops/blob/master/example-configs/MIT_CSAIL/controller/etc/cinder/logging.conf
Conf-Externals,https://github.com/openstack/osops/blob/master/example-configs/MIT_CSAIL/controller/etc/cinder/rootwrap.conf
Conf-Externals,https://github.com/openstack/osops/blob/master/example-configs/MIT_CSAIL/compute/etc/nova/nova-compute.conf
Conf-Infrastructure-Variables,https://github.com/openstack/openstack-helm-infra/blob/master/fluentbit/values.yaml
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/ceilometer/tasks/reconfigure.yml
Conf-Reader,github.com/openstack/murano/blob/master/murano/engine/system/common.py
Conf-Infrastructure-Setup,https://github.com/openstack/ansible-hardening/blob/master/tasks/rhel7stig/zypper.yml
Conf-Externals,https://github.com/openstack/osops/blob/master/example-configs/MIT_CSAIL/controller/etc/neutron/api-paste.ini
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/gnocchi/tasks/reconfigure.yml
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/cyborg/tasks/check-containers.yml
Conf-Infrastructure-Variables,https://github.com/openstack/openstack-helm-deployments/blob/master/mini-mirror/values.yaml
Conf-Externals,https://github.com/openstack/rpm-packaging/blob/master/openstack/ironic-inspector/openstack-ironic-inspector.defaultconf
Conf-Externals,https://github.com/openstack/osops/blob/master/example-configs/MIT_CSAIL/compute/etc/nova/api-paste.ini
Conf-ServiceOperations,https://github.com/openstack/cinderlib/blob/master/tools/lvm-prepare.sh
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/freezer/freezer.spec.j2
Conf-Externals,https://github.com/openstack/osops/blob/master/example-configs/MIT_CSAIL/controller/etc/glance/glance-cache-paste.ini
Conf-Environment-Access,https://github.com/openstack/horizon/blob/master/openstack_dashboard/conf/default_policies/keystone.yaml
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/oslo.privsep/oslo.privsep.spec.j2
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/prechecks/tasks/timesync_checks.yml
Conf-Reader,https://github.com/openstack/glance/blob/master/glance/api/common.py
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/python-heatclient/python-heatclient.spec.j2
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/elasticsearch/tasks/upgrade.yml
Conf-Externals,https://github.com/openstack/osops/blob/master/example-configs/MIT_CSAIL/controller/etc/nova/rootwrap.conf
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/ceilometer/tasks/register.yml
Inf-Creation,https://github.com/openstack/heat-templates/blob/master/hot/software-config/boot-config/templates/fragments/install_config_agent_pip.sh
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/XStatic-smart-table/XStatic-smart-table.spec.j2
Conf-Infrastructure-Variables,https://github.com/openstack/kayobe/blob/master/ansible/group_vars/monitoring/lvm
Conf-Infrastructure-Variables,https://github.com/openstack/tripleo-validations/blob/master/roles/system_encoding/defaults/main.yml
Conf-Infrastructure-Variables,https://github.com/openstack/openstack-helm-infra/blob/master/ingress/values.yaml
Conf-Externals,https://github.com/openstack/glance/blob/master/etc/glance-api.conf
Conf-Infrastructure-Variables,https://github.com/openstack/charm-keystone/blob/master/charmhelpers/contrib/hardening/defaults/ssh.yaml
Conf-Externals,https://github.com/openstack/trove/blob/master/tools/trove-config-generator.conf
Conf-Infrastructure-Variables,https://github.com/openstack/kayobe/blob/master/ansible/group_vars/all/compute
Conf-Infrastructure-Setup,https://github.com/openstack/bifrost/blob/master/playbooks/ci/run.yaml
Conf-Externals,https://github.com/openstack/magnum/blob/master/etc/magnum/magnum-config-generator.conf
Conf-Externals,https://github.com/openstack/swift/blob/master/etc/object-expirer.conf-sample
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/freezer/tasks/copy-certs.yml
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/collectd/tasks/main.yml
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/designate/tasks/config.yml
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/vmware-nsx-tempest-plugin/vmware-nsx-tempest-plugin.spec.j2
Inf-Creation,https://github.com/openstack/devstack/blob/master/extras.d/80-tempest.sh
Inf-Creation,https://github.com/openstack/charm-neutron-api/blob/master/hooks/charmhelpers/contrib/openstack/files/check_haproxy_queue_depth.sh
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/ceph-rgw/tasks/precheck.yml
Conf-Externals,https://github.com/openstack/osops/blob/master/example-configs/MIT_CSAIL/controller/etc/neutron/plugins/ml2/ml2_conf_ofa.ini
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/ceilometer/tasks/main.yml
Conf-ServiceOperations,https://github.com/openstack/kayobe/blob/master/dev/tenks-deploy-overcloud.sh
Conf-Externals,https://github.com/openstack/osops/blob/master/example-configs/MIT_CSAIL/controller/etc/cinder/cinder.conf
Conf-Infrastructure-Variables,https://github.com/openstack/charm-rabbitmq-server/blob/master/charmhelpers/contrib/hardening/defaults/apache.yaml
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/barbican/tasks/main.yml
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/python-openstackclient/python-openstackclient.spec.j2
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/ceilometer/tasks/config.yml
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/freezer/tasks/bootstrap.yml
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/designate/tasks/loadbalancer.yml
Conf-Externals,https://github.com/openstack/cyborg/blob/master/tools/config/cyborg-policy-generator.conf
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/cinder/cinder.spec.j2
Conf-Infrastructure-Variables,https://github.com/openstack/kayobe/blob/master/ansible/group_vars/all/dell-switch-bmp
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/cinder/tasks/copy-certs.yml
Conf-ServiceOperations,https://github.com/openstack/designate/blob/master/devstack/upgrade/shutdown.sh
Conf-Externals,https://github.com/openstack/charm-neutron-openvswitch/blob/master/templates/stein/fwaas_driver.ini
Conf-Infrastructure-Setup,https://github.com/openstack/openstack-ansible-ops/blob/master/elk_metrics_7x/roles/elastic_metricbeat/tasks/main.yml
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/elasticsearch/tasks/deploy.yml
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/collectd/tasks/deploy-containers.yml
Conf-Externals,https://github.com/openstack/rpm-packaging/blob/master/openstack/openstack-placement/openstack-placement.defaultconf
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/gnocchi/tasks/check-containers.yml
Conf-ServiceOperations,https://github.com/openstack/barbican/blob/master/devstack/upgrade/shutdown.sh
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/designate/tasks/deploy-containers.yml
Conf-Infrastructure-Variables,https://github.com/openstack/openstack-ansible/blob/master/inventory/group_vars/cinder_all.yml
Conf-Infrastructure-Variables,https://github.com/openstack/openstack-helm/blob/master/openstack/charts/heat/values.yaml
Inf-Creation,https://github.com/openstack/openstack-helm-infra/blob/master/tools/deployment/osh-infra-logging/030-radosgw-osh-infra.sh
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/destroy/tasks/cleanup_containers.yml
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/python-muranoclient/python-muranoclient.spec.j2
Inf-Creation,https://github.com/openstack/openstack-helm-infra/blob/master/tools/deployment/common/metacontroller.sh
Conf-Externals,https://github.com/openstack/osops/blob/master/example-configs/MIT_CSAIL/compute/etc/nova/rootwrap.conf
Conf-Environment-Access,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/tacker.yml.aio
Conf-Environment-Access,https://github.com/openstack/horizon/blob/master/openstack_dashboard/conf/default_policies/nova.yaml
Conf-Infrastructure-Variables,https://github.com/openstack/kayobe/blob/master/ansible/roles/image-download/defaults/main.yml
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/grafana/tasks/deploy-containers.yml
Conf-Infrastructure-Template,https://github.com/openstack/charm-glance/blob/master/charmhelpers/contrib/hardening/host/templates/pinerolo_profile.sh
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/os-ken/os-ken.spec.j2
Inf-Creation,https://github.com/openstack/openstack-helm-infra/blob/master/tools/deployment/osh-infra-monitoring/030-nfs-provisioner.sh
Conf-Infrastructure-Template,https://github.com/openstack/charm-neutron-gateway/blob/master/templates/icehouse/l3_agent.ini
Conf-Externals,https://github.com/openstack/osops/blob/master/example-configs/MIT_CSAIL/controller/etc/nova/nova.conf
Conf-Externals,https://github.com/openstack/glance/blob/master/etc/oslo-config-generator/glance-api.conf
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/bifrost/tasks/upgrade.yml
Inf-Creation,https://github.com/openstack/openstack-helm-infra/blob/master/tools/deployment/multinode/120-elasticsearch.sh
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/grafana/tasks/bootstrap.yml
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/oslo.cache/oslo.cache.spec.j2
Conf-Declaration,https://github.com/openstack/cinder/blob/master/cinder/backup/driver.py
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/XStatic-Angular-Bootstrap/XStatic-Angular-Bootstrap.spec.j2
Inf-Creation,https://github.com/openstack/openstack-helm-infra/blob/master/tools/deployment/multinode/045-mariadb.sh
Conf-Externals,https://github.com/openstack/masakari/blob/master/etc/masakari/masakari-policy-generator.conf
Inf-Creation,https://github.com/openstack/kolla/blob/master/docker/base/start.sh
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/gnocchi/tasks/pull.yml
Conf-Infrastructure-Setup,https://github.com/openstack/openstack-ansible-ops/blob/master/elk_metrics_7x/roles/elastic_repositories/tasks/elastic_zypper_repos.yml
Conf-Infrastructure-Variables,https://github.com/openstack/kayobe/blob/master/ansible/group_vars/all/switches/dell
Inf-Creation,https://github.com/openstack/charm-cinder/blob/master/charmhelpers/contrib/openstack/files/check_haproxy.sh
Conf-Reader,https://github.com/openstack/cloudkitty/blob/master/cloudkitty/cli/status.py
Conf-Infrastructure-Template,https://github.com/openstack/ansible-role-collect-logs/blob/master/roles/collect_logs/templates/index.rst.j2
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/gnocchi/tasks/deploy-containers.yml
Conf-Externals,https://github.com/openstack/cinder/blob/master/contrib/block-box/etc/rootwrap.conf
Conf-Infrastructure-Variables,https://github.com/openstack/kayobe/blob/master/ansible/group_vars/all/switches/config
Conf-Reader,https://github.com/openstack/compute-hyperv/blob/master/compute_hyperv/nova/coordination.py
Conf-Infrastructure-Template,https://github.com/openstack/election/blob/master/openstack_election/templates/tc_end_nominations.j2
Conf-Infrastructure-Setup,https://github.com/openstack/mistral-extra/blob/master/examples/v2/openstack/glance_actions.yaml
Conf-Externals,https://github.com/openstack/cinder/blob/master/contrib/block-box/etc/cinder.conf
Service-operations,https://github.com/openstack/charm-neutron-gateway/blob/master/hooks/charmhelpers/contrib/hardening/host/templates/pinerolo_profile.sh
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/blazar/tasks/config.yml
Conf-Externals,https://github.com/openstack/swift/blob/master/docker/rootfs/etc/swift/proxy-server.conf
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/dib-utils/dib-utils.spec.j2
Conf-Infrastructure-Variables,https://github.com/openstack/kayobe/blob/master/ansible/inventory/group_vars/all/monasca
Conf-Environment-Access,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/haproxy.yml.aio
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/ceilometer/tasks/stop.yml
Conf-Externals,https://github.com/openstack/osops/blob/master/example-configs/MIT_CSAIL/compute/etc/neutron/plugins/ml2/ml2_conf_arista.ini
Conf-ServiceOperations,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/ovs-dpdk/files/ovs-dpdkctl.sh
Conf-Infrastructure-Variables,https://github.com/openstack/tripleo-validations/blob/master/roles/undercloud_service_status/vars/main.yaml
Inf-Creation,https://github.com/openstack/kayobe/blob/master/dev/infra-vm-deploy.sh
Conf-Infrastructure-Variables,https://github.com/openstack/charm-openstack-dashboard/blob/master/charmhelpers/contrib/hardening/defaults/ssh.yaml
Conf-Infrastructure-Template,https://github.com/openstack/kayobe/blob/master/ansible/roles/public-openrc/templates/public-openrc.sh.j2
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/cinder/tasks/check-containers.yml
Conf-Infrastructure-Template,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/keystone/templates/fernet-rotate.sh.j2
Conf-Externals,https://github.com/openstack/glance/blob/master/etc/oslo-config-generator/glance-image-import.conf
Conf-Externals,https://github.com/openstack/glance_store/blob/master/etc/glance/rootwrap.conf
Conf-Infrastructure-Template,https://github.com/openstack/kayobe/blob/master/ansible/roles/dnf/templates/epel-modular.repo.j2
Conf-ServiceOperations,https://github.com/openstack/freezer-web-ui/blob/master/devstack/gate_hook.sh
Conf-Externals,https://github.com/openstack/osops/blob/master/example-configs/MIT_CSAIL/controller/etc/neutron/fwaas_driver.ini
Conf-Infrastructure-Variables,https://github.com/openstack/kayobe/blob/master/ansible/group_vars/all/bifrost
Inf-Creation,https://github.com/openstack/horizon/blob/master/tools/abandon_old_reviews.sh
Conf-Infrastructure-Template,https://github.com/openstack/tenks/blob/master/playbooks/tenks-deploy-teardown/templates/tenks-overrides.yml.j2
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/cyborg/tasks/deploy-containers.yml
Conf-Infrastructure-Template,https://github.com/openstack/charm-ceilometer/blob/master/charmhelpers/contrib/hardening/host/templates/pinerolo_profile.sh
Conf-Infrastructure-Template,https://github.com/openstack/charm-neutron-gateway/blob/master/templates/icehouse/dhcp_agent.ini
Conf-Infrastructure-Variables,https://github.com/openstack/tripleo-validations/blob/master/roles/compute_tsx/vars/main.yml
Conf-Infrastructure-Variables,https://github.com/openstack/kayobe/blob/master/ansible/group_vars/all/inspector
Conf-Externals,https://github.com/openstack/designate/blob/master/etc/designate/designate-config-generator.conf
Conf-Infrastructure-Setup,https://github.com/openstack/horizon/blob/master/playbooks/horizon-selenium-headless/pre.yaml
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/cinder/tasks/pull.yml
Conf-Infrastructure-Variables,https://github.com/openstack/kayobe/blob/master/ansible/roles/bootstrap/vars/Debian.yml
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/python-ironic-inspector-client/python-ironic-inspector-client.spec.j2
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/elasticsearch/tasks/stop.yml
Conf-Infrastructure-Setup,https://github.com/openstack/puppet-tacker/blob/master/manifests/db/postgresql.pp
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/ceilometer/tasks/check-containers.yml
Conf-Infrastructure-Template,https://github.com/openstack/election/blob/master/openstack_election/templates/ptl_nominations_last_days.j2
Conf-Externals,https://github.com/openstack/watcher/blob/master/etc/watcher/oslo-policy-generator/watcher-policy-generator.conf
Conf-Infrastructure-Template,https://github.com/openstack/charm-ceph-osd/blob/master/hooks/charmhelpers/contrib/hardening/host/templates/99-hardening.sh
Conf-Externals,https://github.com/openstack/murano/blob/master/etc/murano/murano-paste.ini
Conf-Infrastructure-Template,https://github.com/openstack/charm-neutron-gateway/blob/master/templates/icehouse/ml2_conf.ini
Conf-Infrastructure-Setup,https://github.com/openstack/cookbook-openstack-telemetry/blob/master/recipes/aodh.rb
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/freezer/tasks/main.yml
Conf-Reader,github.com/openstack/monasca-notification/blob/master/monasca_notification/types/notifiers.py
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/aodh/tasks/upgrade.yml
Conf-ServiceOperations,https://github.com/openstack/barbican/blob/master/devstack/upgrade/resources.sh
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/blazar/tasks/reconfigure.yml
Conf-Declaration,github.com/openstack/murano/blob/master/murano/common/cf_config.py
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/barbican/tasks/reconfigure.yml
Conf-Infrastructure-Setup,https://github.com/openstack/devstack-vagrant/blob/master/puppet/modules/user/manifests/vagrant.pp
Conf-Infrastructure-Template,https://github.com/openstack/tenks/blob/master/playbooks/tenks-deploy-teardown/templates/requirements-overrides.yml.j2
Conf-Infrastructure-Setup,https://github.com/openstack/bifrost/blob/master/playbooks/redeploy-dynamic.yaml
Conf-Infrastructure-Variables,https://github.com/openstack/devstack/blob/master/roles/sync-devstack-data/defaults/main.yaml
Conf-Externals,https://github.com/openstack/python-manilaclient/blob/master/etc/oslo-config-generator/manilaclient.conf
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/cloudkitty/tasks/register.yml
Conf-Infrastructure-Variables,https://github.com/openstack/openstack-ansible/blob/master/inventory/group_vars/hosts.yml
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/collectd/tasks/pull.yml
Conf-Externals,https://github.com/openstack/vitrage/blob/master/etc/vitrage/vitrage-config-generator.conf
Conf-Infrastructure-Variables,https://github.com/openstack/openstack-helm-infra/blob/master/kibana/values.yaml
Conf-Infrastructure-Setup,https://github.com/openstack/bifrost/blob/master/playbooks/example-deploy-all-available-nodes.yaml
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/freezer/tasks/stop.yml
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/XStatic-Hogan/XStatic-Hogan.spec.j2
Conf-Externals,https://github.com/openstack/nova/blob/master/nova/db/api/alembic.ini
Conf-Infrastructure-Setup,https://github.com/openstack/openstack-ansible-galera_server/blob/master/tasks/galera_server_upgrade_pre.yml
Conf-Declaration,github.com/openstack/monasca-persister/blob/master/monasca_persister/conf/repositories.py
